Tool,ID,Page,Label,SpatialDist
PdfAct,232.tar_1710.04638.gz_theseus2017_v18_black.pdf,10,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,234.tar_1710.05505.gz_Apisa_-_Periodic_Points_in_Genus_Two_-_August_2017_black.pdf,5,section,"(0.08860759493670887, 0.0472972972972973, 0.7, 0.1089494163424125)"
PdfAct,236.tar_1710.06487.gz_prx_main_arxiv_jun24_black.pdf,5,section,"(0.08695652173913043, 0.0625, 0.14285714285714285, 0.16541353383458643)"
PdfAct,223.tar_1710.01132.gz_Asymp_black.pdf,10,section,"(0, 0, 0, 0.27272727272727265)"
PdfAct,244.tar_1710.09798.gz_main_black.pdf,1,section,0
PdfAct,222.tar_1710.00955.gz_profiles-v2.2_forarxiv_black.pdf,14,section,"(0, 0, 0, 0.02998696219035196)"
PdfAct,232.tar_1710.04826.gz_egpaper_for_review_black.pdf,2,section,"(0.5, 0.5, 0.5, 0.5034965034965034)"
PdfAct,232.tar_1710.04784.gz_main_black.pdf,6,section,0
PdfAct,237.tar_1710.06907.gz_manuscript_ver5_black.pdf,7,section,"(0, 0, 0, 0.07692307692307693)"
PdfAct,240.tar_1710.07851.gz_fullysimplemaps16_black.pdf,25,section,0
PdfAct,240.tar_1710.07900.gz_OTFS_Capacity_black.pdf,6,section,0
PdfAct,231.tar_1710.04346.gz_paper_black.pdf,8,section,"(0, 0, 0, 0.11578947368421055)"
PdfAct,243.tar_1710.09367.gz_hcubed_11_17V1p_black.pdf,11,section,"(0, 0, 0, 0.1834862385321101)"
PdfAct,242.tar_1710.09086.gz_main_black.pdf,1,section,"(0, 0, 0, 0.06486486486486484)"
PdfAct,236.tar_1710.06188.gz_manuscriptArxiv_black.pdf,11,section,0
PdfAct,236.tar_1710.06304.gz_root_black.pdf,0,section,"(0.45161290322580644, 0.3333333333333333, 0.7, 0.5454545454545454)"
PdfAct,238.tar_1710.06955.gz_GLMW-Birmanineq-Archive_black.pdf,28,section,"(0.06451612903225806, 0.047619047619047616, 0.1, 0.15228426395939082)"
PdfAct,242.tar_1710.08878.gz_ms_black.pdf,6,section,0
PdfAct,221.tar_1710.00668.gz_paper-arxiv_black.pdf,0,section,"(0.01388888888888889, 0.007042253521126761, 0.5, 0.03365384615384613)"
PdfAct,240.tar_1710.07946.gz_cur_3_2018_black.pdf,58,section,"(0, 0, 0, 0.14814814814814808)"
PdfAct,239.tar_1710.07428.gz_article_arxiv_black.pdf,14,section,0
PdfAct,244.tar_1710.09549.gz_main_black.pdf,23,section,"(0, 0, 0, 0.08333333333333329)"
PdfAct,245.tar_1710.10236.gz_main_black.pdf,1,section,0
PdfAct,234.tar_1710.05359.gz_pu_smi_arXiv_20180212_black.pdf,7,section,0
PdfAct,232.tar_1710.04671.gz_ms_black.pdf,8,section,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.368421052631579)"
PdfAct,238.tar_1710.06952.gz_arxiv-inline_black.pdf,19,section,0
PdfAct,237.tar_1710.06625.gz_main_black.pdf,2,section,0
PdfAct,236.tar_1710.06487.gz_prx_main_arxiv_jun24_black.pdf,2,section,0
PdfAct,240.tar_1710.07849.gz_chung.2018.vessel_black.pdf,0,section,"(0, 0, 0, 0.09333333333333328)"
PdfAct,242.tar_1710.08954.gz_10-20_black.pdf,17,section,0
PdfAct,240.tar_1710.08014.gz__iccv2017_imagecropping_camera_black.pdf,3,section,0
PdfAct,246.tar_1710.10650.gz_actionable2_black.pdf,47,section,"(0.1923076923076923, 0.10638297872340426, 1.0, 0.18248175182481746)"
PdfAct,246.tar_1710.10587.gz_Paper_ID_1570387435_black.pdf,9,section,0
PdfAct,223.tar_1710.01189.gz_manuscript_2ndTour_ArXiV_black.pdf,6,section,"(0, 0, 0, 0.1929824561403508)"
PdfAct,238.tar_1710.07292.gz_plasmon-geometrical-phase-vfinal_black.pdf,8,section,0
PdfAct,222.tar_1710.00838.gz_ms_black.pdf,2,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,236.tar_1710.06298.gz_analysis-pa-model_black.pdf,9,section,"(0.017857142857142856, 0.009345794392523364, 0.2, 0.07973421926910305)"
PdfAct,236.tar_1710.06349.gz_noli3dv5_black.pdf,2,section,"(0.20000000000000004, 0.2, 0.2, 0.25570776255707756)"
PdfAct,240.tar_1710.07867.gz_root_black.pdf,1,section,"(0.08, 0.06666666666666667, 0.1, 0.2448979591836735)"
PdfAct,245.tar_1710.10382.gz_manuscript_black.pdf,32,section,0
PdfAct,239.tar_1710.07435.gz_main_black.pdf,7,section,0
PdfAct,233.tar_1710.05047.gz_CTN_black.pdf,0,section,"(0, 0, 0, 0.07857142857142861)"
PdfAct,246.tar_1710.10513.gz_Crime_ICASSP18_black.pdf,0,section,"(0.09090909090909091, 0.05, 0.5, 0.17647058823529405)"
PdfAct,241.tar_1710.08455.gz_TSPSDPPaper2_black.pdf,12,section,"(0, 0, 0, 0.1327014218009478)"
PdfAct,223.tar_1710.01060.gz_teleportation-finite-arxiv-final-2_black.pdf,0,section,"(0.1111111111111111, 0.0625, 0.5, 0.2043795620437956)"
PdfAct,245.tar_1710.10103.gz_paper_draft2_black.pdf,7,section,0
PdfAct,223.tar_1710.01188.gz_paper_arxiv_black.pdf,25,section,0
PdfAct,238.tar_1710.07130.gz_2017-10-19-comonad_black.pdf,36,section,"(0.04, 0.022727272727272728, 0.16666666666666666, 0.1526104417670683)"
PdfAct,236.tar_1710.06377.gz_UHV_SputterSource5_black.pdf,2,section,"(0, 0, 0, 0.17582417582417575)"
PdfAct,246.tar_1710.10414.gz_main_black.pdf,3,section,0
PdfAct,231.tar_1710.04066.gz_ccsp171012_black.pdf,21,section,"(0.064, 0.034482758620689655, 0.4444444444444444, 0.09472259810554803)"
PdfAct,222.tar_1710.00890.gz_cr-spectrum_black.pdf,9,section,0
PdfAct,236.tar_1710.06279.gz_bbslow_black.pdf,34,section,0
PdfAct,222.tar_1710.00845.gz_PS1_Fin_danapj_black.pdf,17,section,"(0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.3076923076923077)"
PdfAct,234.tar_1710.05296.gz_ProdsCWcxs_black.pdf,5,section,"(0.03636363636363637, 0.019230769230769232, 0.3333333333333333, 0.14532871972318331)"
PdfAct,242.tar_1710.08745.gz_Lattice2017_indicoID_NAME_black.pdf,0,section,"(0, 0, 0, 0.029504741833508916)"
PdfAct,242.tar_1710.08976.gz_MRApaper_black.pdf,1,section,0
PdfAct,239.tar_1710.07798.gz_Manuscript_black.pdf,13,section,0
