Tool,ID,Page,Label,F1,SpatialDist
PdfAct,212.tar_1709.07756.gz_JanusChain_arXiv-resubmit_black.pdf,20,reference,0.0,0.0
PdfAct,213.tar_1709.07937.gz_main_black.pdf,15,reference,0.010614101592115238,0.055577453685455254
PdfAct,216.tar_1709.09372.gz_CTSCovariatesV11_black.pdf,21,reference,0.0075018754688672175,0.39403642185311183
PdfAct,199.tar_1709.02391.gz_main_black.pdf,7,reference,0.0,0.0
PdfAct,214.tar_1709.08266.gz_GambaSmithTranVersion3_black.pdf,31,reference,0.005720823798627002,0.3595995478766349
PdfAct,199.tar_1709.02448.gz_NetworkVector-arXiv_black.pdf,9,reference,0.0013114754098360656,0.49430124495879363
PdfAct,200.tar_1709.02850.gz_main_black.pdf,25,reference,0.001316655694535879,0.3183415319747013
PdfAct,215.tar_1709.08762.gz_BAT_chandra_follow-up_black.pdf,12,reference,0.0,0.0
PdfAct,197.tar_1709.01566.gz_TMC-paper-revision_black.pdf,16,reference,0.0,0.0
PdfAct,198.tar_1709.02074.gz_tdsm_black.pdf,6,reference,0.0,0.0
PdfAct,194.tar_1709.00697.gz_tcDM_black.pdf,30,reference,0.0058758721997796545,0.2781333770994037
PdfAct,200.tar_1709.03084.gz_arxiv-paper_black.pdf,23,reference,0.00441257584114727,0.520852785558668
PdfAct,213.tar_1709.07885.gz_CF_draft-pr_black.pdf,10,reference,0.0,0.0
PdfAct,195.tar_1709.00831.gz_repeval2017_black.pdf,4,reference,0.0,0.0
PdfAct,212.tar_1709.07716.gz_Borrajoetal_testcov_v2_black.pdf,21,reference,0.004651162790697674,0.3952330131625756
PdfAct,194.tar_1709.00520.gz_semigroupmodels_black.pdf,16,reference,0.008902077151335312,0.8445656408258668
PdfAct,196.tar_1709.01459.gz_arxiv_black.pdf,3,reference,0.00341296928327645,0.94225580140313
PdfAct,193.tar_1709.00138.gz_sstd_black.pdf,8,reference,0.015891032917139614,0.5353237615289531
PdfAct,215.tar_1709.08641.gz_main_black.pdf,21,reference,0.0,0.0
PdfAct,217.tar_1709.09514.gz_clean_black.pdf,5,reference,0.0,0.0
PdfAct,217.tar_1709.09416.gz_ana_num_agreg_hal_black.pdf,37,reference,0.028129395218002815,0.3291823535090259
PdfAct,201.tar_1709.03393.gz_paper_black.pdf,36,reference,0.005955926146515782,0.4775664178505498
PdfAct,197.tar_1709.01730.gz_solarwindbnd_black.pdf,18,reference,0.0027952480782669456,0.12257246023226315
PdfAct,213.tar_1709.08071.gz_survey_aij_black.pdf,40,reference,0.0,0.0
PdfAct,216.tar_1709.09172.gz_centralml_black.pdf,16,reference,0.0,0.0
PdfAct,216.tar_1709.09287.gz_surge-new_black.pdf,14,reference,0.0,0.0
PdfAct,217.tar_1709.09494.gz_cappaCas_black.pdf,12,reference,0.0,0.0
