Tool,ID,Page,Label,F1,SpatialDist
PdfAct,30.tar_1702.03975.gz_Geodesicsfinal_black.pdf,23,reference,0.9008911164522928,0.9797026929845714
PdfAct,25.tar_1702.01645.gz_Paradox_Stabilization2_black.pdf,5,reference,0.0,0.0
PdfAct,24.tar_1702.01135.gz_main_black.pdf,18,reference,0.9938940053753184,0.995701836488939
PdfAct,26.tar_1702.01858.gz_paper_black.pdf,3,reference,0.0,0.0
PdfAct,27.tar_1702.02379.gz_paper_black.pdf,6,reference,0.0,0.0
PdfAct,30.tar_1702.03588.gz_arXiv_black.pdf,29,reference,0.0048526863084922,0.1145130183220828
PdfAct,27.tar_1702.02571.gz_ghisellini_black.pdf,7,reference,0.0,0.0
PdfAct,31.tar_1702.04404.gz_Unirationality_black.pdf,9,reference,0.9699619487477305,0.9686809022880492
PdfAct,23.tar_1702.00816.gz_ms_black.pdf,8,reference,0.0,0.0
PdfAct,22.tar_1702.00074.gz_Two-Stage_SMIP_using_Penalty-based_Alternating_Projection_Method_black.pdf,32,reference,0.0,0.0
PdfAct,25.tar_1702.01605.gz_Manuscript_Revisedb_black.pdf,30,reference,0.0,0.0
PdfAct,32.tar_1702.04512.gz_ms_black.pdf,11,reference,0.0,0.0
PdfAct,30.tar_1702.03994.gz_ms_black.pdf,43,reference,0.0,0.0
PdfAct,29.tar_1702.03117.gz_sumrules_black.pdf,11,reference,0.0,0.0
PdfAct,27.tar_1702.02277.gz_historical-review-cmac_black.pdf,6,reference,0.0,0.0
PdfAct,33.tar_1702.05021.gz_manuscript_black.pdf,12,reference,0.0,0.0
PdfAct,26.tar_1702.01856.gz_RANSAC_black.pdf,23,reference,0.9667020831719458,0.9938443333021387
PdfAct,28.tar_1702.02767.gz_annals-v4_black.pdf,18,reference,0.0,0.0
PdfAct,41.tar_1702.08909.gz_dm5_black.pdf,12,reference,0.0,0.0
PdfAct,28.tar_1702.02703.gz_Faber_Bozovic_black.pdf,8,reference,0.0,0.0
PdfAct,25.tar_1702.01648.gz_energy-harvest-double-v2_black.pdf,13,reference,0.0,0.0
PdfAct,30.tar_1702.03994.gz_ms_black.pdf,38,reference,0.0,0.0
PdfAct,28.tar_1702.02807.gz_sbm_connectome_arxiv_black.pdf,25,reference,0.0085708163702592,0.1934954585408731
PdfAct,28.tar_1702.03064.gz_pressure_122_moment_arxiv-combined_black.pdf,5,reference,0.0,0.0
PdfAct,23.tar_1702.00784.gz_LC_pnas_astro2_black.pdf,5,reference,0.0,0.0
PdfAct,26.tar_1702.01959.gz_paper_black.pdf,3,reference,0.9798899864672864,0.9693354310743298
PdfAct,33.tar_1702.05085.gz_paper_arxivversion_black.pdf,8,reference,0.0,0.0
PdfAct,27.tar_1702.02612.gz_main_black.pdf,8,reference,0.9043935833894722,0.9597073980255331
PdfAct,25.tar_1702.01791.gz_elsarticle-template-harv2_black.pdf,12,reference,0.0,0.0
PdfAct,22.tar_1702.00086.gz_StableEq_black.pdf,8,reference,0.0,0.0
PdfAct,30.tar_1702.03624.gz_cgarz_sending_and_receiving_black.pdf,22,reference,0.0,0.0
PdfAct,29.tar_1702.03308.gz_HVACCoNSreArxiv_black.pdf,9,reference,0.0,0.0
PdfAct,23.tar_1702.00564.gz_VasishthEtAlCogSci2017_black.pdf,5,reference,0.9112673174900724,0.9791350612651182
PdfAct,27.tar_1702.02516.gz_main_black.pdf,19,reference,0.9614183998838608,0.9597749789189076
PdfAct,26.tar_1702.01873.gz_islg_v0.7-submitted-shortened_black.pdf,3,reference,0.0,0.0
PdfAct,31.tar_1702.04424.gz_main_black.pdf,4,reference,0.0,0.0
PdfAct,30.tar_1702.03890.gz_article_RamosCantor_black.pdf,26,reference,0.9940286405779334,0.9903097397279566
PdfAct,28.tar_1702.02875.gz_wmf_htl_black.pdf,33,reference,0.987408068304327,0.9793189046791828
PdfAct,29.tar_1702.03506.gz_manuscript_black.pdf,8,reference,0.0,0.0
PdfAct,23.tar_1702.00457.gz_scratching_final_black.pdf,9,reference,0.0,0.0
PdfAct,32.tar_1702.04733.gz_20170419_SpinMajorana_Draft_black.pdf,4,reference,0.0,0.0
PdfAct,31.tar_1702.04069.gz_170531_black.pdf,4,reference,0.0,0.0
PdfAct,30.tar_1702.03588.gz_arXiv_black.pdf,24,reference,0.005167068549776,0.1195257449315794
PdfAct,25.tar_1702.01434.gz_ComplexNetwork_black.pdf,10,reference,0.0,0.0
PdfAct,28.tar_1702.02960.gz_mnras_QSOs_MM_black.pdf,16,reference,0.0,0.0
PdfAct,27.tar_1702.02296.gz_new_JCP_black.pdf,5,reference,0.0,0.0
PdfAct,22.tar_1702.00167.gz_icon2015_black.pdf,4,reference,0.0,0.0
PdfAct,24.tar_1702.01240.gz_GSPaper_black.pdf,22,reference,0.9027382070466956,0.9998200931443415
PdfAct,28.tar_1702.02680.gz_ManifoldLowRankforImagingandLearning_black.pdf,22,reference,0.9560837483729164,0.9694355895983606
PdfAct,29.tar_1702.03347.gz_sky_elasticity_arxiv_black.pdf,4,reference,0.0,0.0
PdfAct,23.tar_1702.00459.gz_AS3_black.pdf,28,reference,0.0,0.0
PdfAct,30.tar_1702.03723.gz_Earth_Tomography_ORCA_black.pdf,2,reference,0.0,0.0
PdfAct,30.tar_1702.03821.gz_StefszkySHGV4Arxiv_black.pdf,10,reference,0.9599268779856922,0.9629433162915427
PdfAct,25.tar_1702.01480.gz_RRAM_PHEN_pdf_black.pdf,11,reference,0.0,0.0
PdfAct,28.tar_1702.02768.gz_LeptophilicDM_Sun_JCAPv2_black.pdf,34,reference,0.0020247013565499,0.1634535777646363
PdfAct,29.tar_1702.03487.gz_Iterated_ArXiv_ver5_black.pdf,22,reference,0.9507234095416084,0.9873005377082151
PdfAct,33.tar_1702.04946.gz_main_black.pdf,15,reference,0.0,0.0
PdfAct,29.tar_1702.03381.gz_Symmetry_black.pdf,8,reference,0.0,0.0
PdfAct,26.tar_1702.02211.gz_acl2017_black.pdf,4,reference,0.0,0.0
PdfAct,29.tar_1702.03456.gz_main_black.pdf,24,reference,0.0,0.0
PdfAct,27.tar_1702.02241.gz_main_black.pdf,21,reference,0.9324089482504994,0.9985640378877931
PdfAct,31.tar_1702.04354.gz_Berry_phase_revised-2_black.pdf,22,reference,0.0,0.0
PdfAct,27.tar_1702.02541.gz_Paper_arxiv_black.pdf,11,reference,0.0,0.0
PdfAct,30.tar_1702.03631.gz_optimized_corbino_black.pdf,10,reference,0.0083808246731478,0.1143690977671319
PdfAct,26.tar_1702.01922.gz_manuscript_black.pdf,6,reference,0.0,0.0
PdfAct,24.tar_1702.01256.gz_On_a_Fractional_Stochastic_Hodgkin_Huxley_Model_black.pdf,10,reference,0.0,0.0
PdfAct,24.tar_1702.01159.gz_paper_black.pdf,3,reference,0.9146176230589343,0.9553180590705392
PdfAct,23.tar_1702.00448.gz_hearts1_black.pdf,11,reference,0.0,0.0
PdfAct,25.tar_1702.01639.gz_R350_black.pdf,3,reference,0.9452398568220932,0.9567267425937929
PdfAct,31.tar_1702.04087.gz_cjmMay16-17_black.pdf,17,reference,0.9418848146364937,0.9627081268365448
PdfAct,28.tar_1702.03010.gz_paper_V4_black.pdf,13,reference,0.0,0.0
PdfAct,25.tar_1702.01583.gz_EffectiveRanges_black.pdf,12,reference,0.0,0.0
PdfAct,22.tar_1702.00355.gz_VP-bpy_black.pdf,7,reference,0.0,0.0
PdfAct,24.tar_1702.00971.gz_audigier_multilevel_black.pdf,32,reference,0.9032559756058076,0.964978076240842
PdfAct,32.tar_1702.04604.gz_piNtopiN_black.pdf,11,reference,0.0,0.0
PdfAct,23.tar_1702.00422.gz_main_black.pdf,14,reference,0.0,0.0
PdfAct,30.tar_1702.03634.gz_report_black.pdf,6,reference,0.0,0.0
PdfAct,30.tar_1702.03686.gz_pbislands_black.pdf,8,reference,0.0,0.0
PdfAct,22.tar_1702.00356.gz_TunnelingApprox_black.pdf,9,reference,0.946873141591596,0.9808663792947053
PdfAct,30.tar_1702.03802.gz_crsfphases4_black.pdf,36,reference,0.942623253524216,0.9501144240257633
PdfAct,23.tar_1702.00667.gz_around_landing_black.pdf,16,reference,0.0,0.0
PdfAct,24.tar_1702.01036.gz_Puphal_paper_resubmitted_2_black.pdf,7,reference,0.0,0.0
PdfAct,23.tar_1702.00463.gz_subthreshold_black.pdf,10,reference,0.0,0.0
PdfAct,26.tar_1702.01979.gz_rob_dea_arxiv2_black.pdf,14,reference,0.0,0.0850724868567786
PdfAct,32.tar_1702.04695.gz_ANF_article_Feb_black.pdf,6,reference,0.0,0.0
PdfAct,27.tar_1702.02451.gz_vortex_pinning_v3_black.pdf,11,reference,0.0,0.0
