Tool,ID,Page,Label,SpatialDist
PdfAct,45.tar_1404.3023.gz_chotard2014linearconstraint_cameraready_black.pdf,1,section,"(0.5263157894736842, 0.5263157894736842, 0.5263157894736842, 0.5089285714285715)"
PdfAct,41.tar_1404.0418.gz_regdim_black.pdf,8,section,0
PdfAct,45.tar_1404.3036.gz_arxiv_black.pdf,0,section,0
PdfAct,50.tar_1404.5690.gz_conformal-graphs2-submit_black.pdf,15,section,"(0.3846153846153846, 0.2777777777777778, 0.625, 0.38139534883720927)"
PdfAct,43.tar_1404.1961.gz_20140404paper_black.pdf,9,section,"(0, 0, 0, 0.06730769230769226)"
PdfAct,48.tar_1404.4317.gz_PecletV50_black.pdf,6,section,0
PdfAct,50.tar_1404.6063.gz_Cavity_crossKerr_Published_black.pdf,0,section,0
PdfAct,47.tar_1404.4164.gz_manuscript_black.pdf,8,section,"(0, 0, 0, 0.013851891315929662)"
PdfAct,49.tar_1404.5170.gz_casiana_FRAWS_2013_1_corrected_black.pdf,1,section,"(0.55, 0.55, 0.55, 0.49696969696969695)"
PdfAct,42.tar_1404.1008.gz_spectral-v2_black.pdf,4,section,"(0.07407407407407408, 0.04054054054054054, 0.42857142857142855, 0.1866028708133972)"
PdfAct,48.tar_1404.4795.gz_rad-xray_black.pdf,4,section,0
PdfAct,42.tar_1404.0946.gz_cervantes_desantiago_enero_15_con_biblio_black.pdf,6,section,"(0, 0, 0, 0.1458333333333333)"
PdfAct,43.tar_1404.1622.gz_MUMAC_Survey_black.pdf,23,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,51.tar_1404.6251.gz_ms_black.pdf,1,section,"(0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.9633507853403142)"
PdfAct,42.tar_1404.0605.gz_note_black.pdf,49,section,"(0.03389830508474577, 0.017167381974248927, 1.3333333333333333, 0.018932874354561164)"
PdfAct,52.tar_1404.6915.gz_L1-onethird-50_black.pdf,64,section,0
PdfAct,52.tar_1404.7134.gz_mueconv_v2_black.pdf,0,section,0
PdfAct,43.tar_1404.1952.gz_PiWi_arxiv_version3_black.pdf,0,section,0
PdfAct,52.tar_1404.7104.gz_PIGS_renyi_algorithm_black.pdf,9,section,"(0, 0, 0, 0.10416666666666671)"
PdfAct,49.tar_1404.5165.gz_aaai2014_black.pdf,0,section,"(0.09523809523809525, 0.05263157894736842, 0.5, 0.2105263157894737)"
PdfAct,51.tar_1404.6766.gz_it_multiple_locations_proofs_insection_archived_black.pdf,6,section,"(0.13333333333333333, 0.1, 0.2, 0.23312883435582818)"
PdfAct,49.tar_1404.5504.gz_single-shot37_black.pdf,7,section,"(0, 0, 0, 0.04137931034482761)"
PdfAct,45.tar_1404.2963.gz_amolinuevo_unfoldings_deformations_black.pdf,9,section,"(0, 0, 0, 0.2033898305084746)"
PdfAct,49.tar_1404.5028.gz_arxivSasaki2014_black.pdf,14,section,0
PdfAct,52.tar_1404.7135.gz_mcebrian_environment_black.pdf,6,section,"(0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.37086092715231783)"
PdfAct,41.tar_1404.0164.gz_Fulleride2_black.pdf,0,section,0
PdfAct,43.tar_1404.1794.gz_paper_bicep_final_black.pdf,2,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,46.tar_1404.3454.gz_globecom14_sdn_corr_black.pdf,3,section,"(0.5, 0.5, 0.5, 0.631578947368421)"
PdfAct,44.tar_1404.2492.gz_paper_black.pdf,1,section,"(0.36363636363636365, 0.36363636363636365, 0.36363636363636365, 0.6238532110091743)"
PdfAct,41.tar_1404.0276.gz_de_in_grav_hole_6_black.pdf,1,section,0
PdfAct,47.tar_1404.4039.gz_interface_pairing_black.pdf,3,section,"(0, 0, 0, 0.12121212121212124)"
PdfAct,47.tar_1404.3738.gz_InstantonsOnCP2_black.pdf,21,section,"(0.43902439024390244, 0.28125, 1.0, 0.5495495495495496)"
PdfAct,51.tar_1404.6303.gz_lubo_ihep_black.pdf,0,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,43.tar_1404.1740.gz_nucosmoNJP_rev_black.pdf,4,section,"(1.0, 1.0, 1.0, 0.9557522123893806)"
PdfAct,50.tar_1404.5609.gz_FDR_regression_black.pdf,16,section,"(0, 0, 0, 0.07142857142857138)"
PdfAct,53.tar_1404.7656.gz_CG_DIAZ_2014_accepted_black.pdf,13,section,"(0.046511627906976744, 0.045454545454545456, 0.047619047619047616, 0.291044776119403)"
PdfAct,47.tar_1404.4065.gz_ICM_Talk-_for_archive_black.pdf,21,section,"(0.15384615384615385, 0.09523809523809523, 0.4, 0.3131313131313131)"
PdfAct,52.tar_1404.7428.gz_minimax_black.pdf,2,section,"(0.03174603174603175, 0.016055045871559634, 1.4, 0.03323558162267844)"
PdfAct,50.tar_1404.5980.gz_ManuscriptRubioSalamanca3_black.pdf,8,section,"(0, 0, 0, 0.14958448753462605)"
PdfAct,47.tar_1404.4227.gz_CFCLagr-final_black.pdf,9,section,"(0.033333333333333326, 0.017699115044247787, 0.2857142857142857, 0.10542635658914733)"
PdfAct,46.tar_1404.3465.gz_arxiv-1_black.pdf,0,section,"(0.015384615384615385, 0.0078125, 0.5, 0.03036876355748376)"
PdfAct,46.tar_1404.3096.gz_paper1-04-11_black.pdf,10,section,0
PdfAct,48.tar_1404.4388.gz_Partially_Observed_Multiobjective_Markov_Games_black.pdf,8,section,0
PdfAct,47.tar_1404.3797.gz_Arxivdkpipi_black.pdf,13,section,"(0.17142857142857143, 0.12, 0.3, 0.15463917525773196)"
