Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,7.tar_1401.4266.gz_LHeC_sbottom_black.pdf,7,table,0.0,0.0
AdobeExtract,7.tar_1401.4269.gz_pr_5_black.pdf,5,table,0.8513383450269083,0.9222855302845916
AdobeExtract,7.tar_1401.4281.gz_ms1651_black.pdf,9,table,0.7738363653772808,0.8862427952787256
AdobeExtract,7.tar_1401.4346.gz_text_black.pdf,2,table,0.0,0.0
AdobeExtract,7.tar_1401.4369.gz_emMJPpaperSTCOr1arXiv2_black.pdf,16,table,0.0,0.0
AdobeExtract,7.tar_1401.4369.gz_emMJPpaperSTCOr1arXiv2_black.pdf,23,table,0.6616638040043797,0.9156915568746673
AdobeExtract,7.tar_1401.4383.gz_hegselmann-krause-conjecture_arxiv_black.pdf,6,table,0.8522533590425482,0.8576705142791453
AdobeExtract,7.tar_1401.4421.gz_compressed-abc-probing-arxiv_black.pdf,13,table,0.7666494410716872,0.8508117572877988
AdobeExtract,7.tar_1401.4454.gz_vazza13_black.pdf,6,table,0.0,0.0
AdobeExtract,7.tar_1401.4457.gz_ms_black.pdf,6,table,0.0,0.0
AdobeExtract,7.tar_1401.4457.gz_ms_black.pdf,8,table,0.0,0.0
AdobeExtract,7.tar_1401.4458.gz_ddiff_paper_black.pdf,16,table,0.0,0.0
AdobeExtract,7.tar_1401.4459.gz_KL14_black.pdf,2,table,0.8184467573751258,0.8704280063413841
AdobeExtract,7.tar_1401.4473.gz_Graph_resistance_and_grid_robustness_black.pdf,9,table,0.9008582509717872,0.9665638263670395
AdobeExtract,7.tar_1401.4520.gz_JJSMbddomNov1614a_black.pdf,10,table,0.8143760208500163,0.8146624349629717
AdobeExtract,7.tar_1401.4529.gz_gen_ca_framework_black.pdf,12,table,0.6905597892532519,0.9464207239456387
AdobeExtract,7.tar_1401.4529.gz_gen_ca_framework_black.pdf,17,table,0.977452685386633,0.8702279707649956
AdobeExtract,7.tar_1401.4529.gz_gen_ca_framework_black.pdf,27,table,0.0,0.0
AdobeExtract,7.tar_1401.4545.gz_SmallScaleField_MNRAS_2_black.pdf,7,table,0.6426040433086435,0.9194173698142285
AdobeExtract,2.tar_1401.0890.gz_D2Cl_black.pdf,4,table,0.0,0.0
AdobeExtract,2.tar_1401.0939.gz_mdc2013_black.pdf,30,table,0.9172843556309368,0.8199726124577752
AdobeExtract,2.tar_1401.0953.gz_GLDA1_black.pdf,16,table,0.7033998313665519,0.9074927961088908
AdobeExtract,2.tar_1401.1039.gz_PoincarePaper_black.pdf,22,table,0.0,0.0
AdobeExtract,2.tar_1401.1043.gz_Summarization_ArXiv_SubmissionFormat_black.pdf,22,table,0.0,0.0
AdobeExtract,2.tar_1401.1061.gz_learning_optimization_model_arxiv_v2_black.pdf,8,table,0.0,0.0
AdobeExtract,2.tar_1401.1083.gz_PTBarxiv_black.pdf,3,table,0.0,0.0
AdobeExtract,2.tar_1401.1406.gz_BigDataBench_black.pdf,2,table,0.0,0.0
AdobeExtract,2.tar_1401.1406.gz_BigDataBench_black.pdf,6,table,0.0,0.0
AdobeExtract,3.tar_1401.1461.gz_cond_27_black.pdf,1,table,0.0,0.0
AdobeExtract,3.tar_1401.1461.gz_cond_27_black.pdf,13,table,0.0,0.0
AdobeExtract,3.tar_1401.1482.gz_draft2_black.pdf,7,table,0.0,0.0
AdobeExtract,3.tar_1401.1521.gz_pre-version_black.pdf,6,table,0.0,0.0
AdobeExtract,3.tar_1401.1527.gz_fpnic_black.pdf,3,table,0.0,0.0
AdobeExtract,3.tar_1401.1576.gz_LeSt2014_black.pdf,20,table,0.0,0.0
AdobeExtract,3.tar_1401.1590.gz_monotoneadp_arxiv_V4_black.pdf,25,table,0.0,0.0
AdobeExtract,3.tar_1401.1603.gz_article_black.pdf,7,table,0.970756596402026,0.9198327765265275
AdobeExtract,3.tar_1401.1648.gz_stacking_black.pdf,4,table,0.8224499310577705,0.8080108316993325
AdobeExtract,3.tar_1401.1748.gz_perey_effect_black.pdf,7,table,0.8992194628596484,0.8169755013447298
AdobeExtract,3.tar_1401.1752.gz_LinearRelaxation_black.pdf,4,table,0.9759928708667612,0.9798688058314342
AdobeExtract,3.tar_1401.1763.gz_LFM.TRv3.31_black.pdf,10,table,0.0,0.295843520782396
AdobeExtract,3.tar_1401.1785.gz_paper_black.pdf,5,table,0.0,0.0
AdobeExtract,3.tar_1401.1819.gz_Journal_submission_black.pdf,14,table,0.0,0.0
AdobeExtract,3.tar_1401.1822.gz_SALT_pdf_black.pdf,12,table,0.8582176423380173,0.9052390372325971
AdobeExtract,3.tar_1401.1824.gz_ms_black.pdf,1,table,0.8561899151714297,0.9861885174614233
AdobeExtract,3.tar_1401.1833.gz_slq2binding_black.pdf,9,table,0.0,0.0
AdobeExtract,3.tar_1401.1850.gz_ePDF_black.pdf,7,table,0.9485264082741368,0.8892661606843825
AdobeExtract,3.tar_1401.1868.gz_SNR0508-6902_black.pdf,8,table,0.0,0.0
AdobeExtract,3.tar_1401.1878.gz_HNmssm_black.pdf,20,table,0.7483652461289663,0.9501980723282083
AdobeExtract,3.tar_1401.1879.gz_Rank4Revised_black.pdf,0,table,0.9898242928420352,0.8747361275867611
AdobeExtract,3.tar_1401.1883.gz_CorrPraegerCayley_black.pdf,1,table,0.9772765577341932,0.8431365602164612
AdobeExtract,3.tar_1401.1883.gz_CorrPraegerCayley_black.pdf,19,table,0.0,0.0
AdobeExtract,3.tar_1401.1931.gz_Barbarians_black.pdf,3,table,0.6575093684723745,0.9694110251119106
AdobeExtract,3.tar_1401.2043.gz_FTS_pointing_ivan_black.pdf,14,table,0.7672166915639302,0.8011443863799365
AdobeExtract,4.tar_1401.2081.gz_SASMI_black.pdf,13,table,0.780369324234657,0.9141963150983657
